ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
A,8/13/01,29,29.35,28.2,28.92,861200,0,1,18.72187811,18.94783181,18.20541251,18.67023155,861200
A,8/14/01,29,29.7,29,29.54,1560700,0,1,18.72288183,19.17481347,18.72288183,19.07151481,1560700
A,8/15/01,28.9,29.18,27.46,27.85,1158100,0,1,18.65819899,18.83897047,17.7285171,17.98030595,1158100
A,8/16/01,27.25,27.75,26.6,27.5,1797600,0,1,17.59361481,17.91643343,17.1739506,17.75502412,1797600
A,8/17/01,27.3,27.3,26.18,26.45,1541400,0,1,17.62077063,17.62077063,16.89786722,17.07213858,1541400
A,8/20/01,26.1,26.36,25.29,26.09,1600900,0,1,16.8462712,17.01408846,16.32345589,16.83981669,1600900
A,8/21/01,25.2,27,24.3,26.45,5450000,0,1,16.26532674,17.42713579,15.68442221,17.07213858,5450000
A,8/22/01,26.85,26.99,26,26.38,1812800,0,1,17.33331189,17.42369042,16.78458507,17.02989823,1812800
A,8/23/01,26.38,26.79,25.89,26.17,2602100,0,1,17.03171945,17.29642775,16.71536075,16.89613715,2602100
A,8/24/01,26.5,28.05,26.3,27.79,1401000,0,1,17.10538822,18.10589206,16.97629095,17.93806561,1401000
A,8/27/01,28.03,28.04,27.05,27.16,982700,0,1,18.09126202,18.09771627,17.45874554,17.52974229,982700
A,8/28/01,27.2,27.8,26.76,27.5,1345100,0,1,17.56133295,17.94871529,17.27725256,17.75502412,1345100
A,8/29/01,27.4,27.6,27.11,27.15,1383900,0,1,17.68405308,17.81313376,17.4968861,17.52270223,1383900
A,8/30/01,26.9,27.55,25.91,26.05,1424500,0,1,17.36748316,17.78714354,16.72830813,16.81869652,1424500
A,8/31/01,25.9,26.75,25.85,26.5,1029700,0,1,16.72000289,17.26872885,16.68772489,17.10733886,1029700
A,9/4/01,26.35,26.95,25.6,25.83,1336500,0,1,17.00646681,17.39371084,16.52241178,16.67085532,1336500
A,9/5/01,25.35,25.78,24.26,24.6,2946400,0,1,16.36658748,16.64420613,15.6628565,15.88236892,2946400
A,9/6/01,24.35,24.55,23.2,24,2814000,0,1,15.72113694,15.85026333,14.97866025,15.49516578,2814000
A,9/7/01,23.2,24.25,23.11,23.35,1683200,0,1,14.97593518,15.65372535,14.91783888,15.07276235,1683200
A,9/10/01,22.5,23.18,22.36,23.05,1964500,0,1,14.52069054,14.95953807,14.43033957,14.87564075,1964500
A,9/17/01,21.15,22.48,21,21.75,2540000,0,1,13.65062225,14.50903018,13.55380933,14.03787395,2540000
A,9/18/01,21.5,22.4,21,21.73,1525100,0,1,13.87535975,14.45618877,13.55267697,14.02379383,1525100
A,9/19/01,23,23,20.11,22.75,2926800,0,1,14.84693898,14.84693898,12.98138882,14.68555921,2926800
A,9/20/01,22.01,22.01,20.54,20.82,2088600,0,1,14.20762318,14.20762318,13.25872695,13.43946909,2088600
A,9/21/01,20.45,20.45,18,20.15,2917100,0,1,13.20372326,13.20372326,11.6218591,13.0100256,2917100
A,9/24/01,20.5,21.69,20.2,21,1988300,0,1,13.23631316,14.00466499,13.04261101,13.55915006,1988300
A,9/25/01,21.2,21.2,18.5,19.78,2465100,0,1,13.6874656,13.6874656,11.94425064,12.77066366,2465100
A,9/26/01,19.95,20.2,18.5,19.3,2269700,0,1,12.8805688,13.04197944,11.94438711,12.46090115,2269700
A,9/27/01,19.06,19.24,18.42,19.24,1807600,0,1,12.30247791,12.4186608,11.88938316,12.4186608,1807600
A,9/28/01,19.4,19.92,19,19.55,2181100,0,1,12.52597216,12.86171987,12.26770469,12.62282246,2181100
A,10/1/01,19.15,19.47,18.72,18.86,1402500,0,1,12.35942503,12.56595328,12.08190269,12.1722588,1402500
A,10/2/01,20.1,20.1,19,20.07,2425000,0,1,12.97306794,12.97306794,12.26309904,12.95370515,2425000
A,10/3/01,21.48,21.48,19.55,21.25,2930900,0,1,13.86246554,13.86246554,12.61690881,13.71403132,2930900
A,10/4/01,22.25,22.25,21.06,21.7,2614800,0,1,14.36479863,14.36479863,13.59652401,14.00971372,2614800
A,10/5/01,21.55,21.55,20.4,21.1,1946700,0,1,13.91303805,13.91303805,13.17057895,13.62251058,1946700
A,10/8/01,22,22,20.6,21.42,1480500,0,1,14.20106392,14.20106392,13.29735985,13.82667223,1480500
A,10/9/01,21.47,21.47,20.45,20.78,1303000,0,1,13.85663144,13.85663144,13.1983285,13.41130886,1303000
A,10/10/01,20.55,21.98,20.5,21.94,1461100,0,1,13.26720268,14.19041922,13.23492238,14.16459498,1461100
A,10/11/01,22.13,24.36,22.13,24.12,2878900,0,1,14.28780181,15.72755771,14.28780181,15.57260641,2878900
A,10/12/01,23.32,23.75,22.9,23.36,2642100,0,1,15.05398083,15.33156281,14.78285424,15.07980241,2642100
A,10/15/01,23.42,23.6,22.38,23.23,1816300,0,1,15.11796964,15.2341624,14.44663367,14.99532172,1816300
A,10/16/01,23,23.99,23,23.81,1188700,0,1,14.84562071,15.48462787,14.84562071,15.36844475,1188700
A,10/17/01,24.5,24.79,23.1,23.62,1997000,0,1,15.81688029,16.00410051,14.91305856,15.24876378,1997000
A,10/18/01,22.85,23.3,22.53,22.7,995000,0,1,14.74716746,15.03759308,14.54064258,14.65035892,995000
A,10/19/01,22.61,23.5,22.46,23.36,1134400,0,1,14.59564779,15.17017793,14.49881687,15.07980241,1134400
A,10/22/01,22.7,23.74,22.6,23.61,1031200,0,1,14.65426211,15.32564681,14.58970589,15.24172372,1031200
A,10/23/01,23.61,24.65,23.6,23.85,1360700,0,1,15.24167059,15.91305294,15.23521499,15.39660498,1360700
A,10/24/01,24.25,24.25,23.25,24.22,1171400,0,1,15.65533434,15.65533434,15.00975355,15.63596692,1171400
A,10/25/01,23.5,24.13,22.3,24.13,1724300,0,1,15.17288404,15.57964646,14.39809847,15.57964646,1724300
A,10/26/01,23.9,24.58,23.86,24.34,1376800,0,1,15.42935252,15.86834665,15.40352934,15.71340755,1376800
A,10/29/01,23.86,23.87,22.56,22.93,1235400,0,1,15.39838879,15.40484243,14.55941538,14.79820012,1235400
A,10/30/01,23,23,22.05,22.2,1375800,0,1,14.8500809,14.8500809,14.23670799,14.33355635,1375800
A,10/31/01,22.4,23.2,22.15,22.27,1233400,0,1,14.45971468,14.97613306,14.29833393,14.37579669,1233400
A,11/1/01,22.12,23,22.06,22.9,1103800,0,1,14.28055609,14.84867948,14.24182041,14.78412001,1103800
A,11/2/01,23.15,23.45,22.81,23.3,945400,0,1,14.94075372,15.1343704,14.72132149,15.03756206,945400
A,11/5/01,23.45,24.8,23.45,24.48,1958700,0,1,15.13993335,16.01152866,15.13993335,15.80492829,1958700
A,11/6/01,24.73,25.49,24.15,25.49,1648100,0,1,15.96206877,16.45261355,15.58770566,16.45261355,1648100
A,11/7/01,25.27,25.27,24.54,24.7,1121600,0,1,16.31370781,16.31370781,15.84243726,15.94572943,1121600
A,11/8/01,24.6,25.74,24.55,24.75,1924200,0,1,15.87707821,16.61284525,15.84480773,15.97388966,1924200
A,11/9/01,24.4,24.94,24.3,24.8,937200,0,1,15.75087882,16.09946384,15.68632604,16.00908995,937200
A,11/12/01,24.36,24.8,23.61,24.64,1505600,0,1,15.72276762,16.0067585,15.23869227,15.90348909,1505600
A,11/13/01,24.2,25,24.18,24.95,2126800,0,1,15.62345283,16.13993061,15.61054089,16.10765075,2126800
A,11/14/01,25.11,25.7,25.01,25.31,1751100,0,1,16.21085393,16.59175412,16.14629457,16.33997263,1751100
A,11/15/01,25,25.39,24.21,25.03,1911500,0,1,16.13756607,16.3893121,15.62761898,16.15693115,1911500
A,11/16/01,23.9,24.25,22.6,24.13,8262200,0,1,15.4311459,15.65712502,14.59179486,15.57964646,8262200
A,11/19/01,24,24.75,23.55,24.41,9296800,0,1,15.49100981,15.97510386,15.20055337,15.75564789,9296800
A,11/20/01,24.25,24.26,23.6,23.78,9714000,0,1,15.6506569,15.65711078,15.23115475,15.34732458,9714000
A,11/21/01,23.87,24.4,23.68,24.33,6107800,0,1,15.40941192,15.75155638,15.28675636,15.70636749,6107800
A,11/23/01,25.1,25.1,24.27,25.1,1799400,0,1,16.19917149,16.19917149,15.66350168,16.19917149,1799400
A,11/26/01,25.14,26.3,25.04,26.25,4920600,0,1,16.22886846,16.97769453,16.16431449,16.94541755,4920600
A,11/27/01,27.59,27.59,26.1,27,5948600,0,1,17.81208509,17.81208509,16.85014211,17.43118149,5948600
A,11/28/01,27.25,27.25,26.25,26.95,4284900,0,1,17.58962849,17.58962849,16.94413754,17.39598121,4284900
A,11/29/01,26.75,27.35,26.06,27.17,3271700,0,1,17.2656948,17.65296273,16.8203367,17.53678235,3271700
A,11/30/01,27.5,27.5,26.98,27.27,3364000,0,1,17.74858558,17.74858558,17.41297596,17.60014286,3364000
A,12/3/01,27.7,27.7,26.9,27.51,2396100,0,1,17.8776506,17.8776506,17.36132857,17.75502412,2396100
A,12/4/01,27.7,28.15,27.23,28.15,2442300,0,1,17.87991949,18.17038749,17.57654179,18.17038749,2442300
A,12/5/01,28.25,29.93,28.08,29.93,4858500,0,1,18.23358335,19.31791681,18.12385914,19.31791681,4858500
A,12/6/01,29.99,29.99,29.3,29.76,2227600,0,1,19.36079823,19.36079823,18.91535139,19.21231595,2227600
A,12/7/01,30.87,30.87,29.41,30.15,4156100,0,1,19.92340375,19.92340375,18.98112421,19.45871795,4156100
A,12/10/01,29.95,30.75,29.2,29.95,2616000,0,1,19.33199692,19.84837747,18.84789015,19.33199692,2616000
A,12/11/01,29.95,30.21,29.26,29.29,2243700,0,1,19.3356888,19.50354453,18.89022552,18.90959349,2243700
A,12/12/01,29.45,30.85,29.42,30.71,3600900,0,1,19.01140955,19.91517774,18.99204308,19.82480092,3600900
A,12/13/01,29.7,29.77,28.51,28.52,2453600,0,1,19.17144314,19.21662835,18.4032944,18.40974944,2453600
A,12/14/01,28.05,28.99,28.01,28.83,2178300,0,1,18.10345933,18.71013497,18.07764335,18.60687104,2178300
A,12/17/01,28.48,29.47,28.3,28.91,3476000,0,1,18.38559992,19.0247061,18.2693988,18.66319149,3476000
A,12/18/01,28.97,29.42,28.4,28.82,2155000,0,1,18.70371457,18.99424517,18.33570914,18.60687104,2155000
A,12/19/01,28.05,29.09,28,28.55,1801100,0,1,18.1080873,18.7794745,18.07580907,18.43086961,1801100
A,12/20/01,28.15,28.26,27.42,27.7,2848500,0,1,18.17224281,18.24325335,17.70099105,17.88174515,2848500
A,12/21/01,27.58,28.3,27.58,27.95,2669900,0,1,17.80480576,18.26961578,17.80480576,18.04366646,2669900
A,12/24/01,28.48,28.6,28.1,28.51,891400,0,1,18.3833449,18.46080281,18.13806151,18.40270938,891400
A,12/26/01,28.7,28.88,28.1,28.1,1764700,0,1,18.52960578,18.64581934,18.14222726,18.14222726,1764700
A,12/27/01,28.01,28.97,28.01,28.84,1366200,0,1,18.07821254,18.69781568,18.07821254,18.61391109,1366200
A,12/28/01,29,29.19,28.55,28.95,1144800,0,1,18.71658163,18.83920751,18.42615192,18.68431166,1144800
A,12/31/01,28.7,29.1,28.45,28.51,1532200,0,1,18.52535107,18.78354412,18.36398042,18.40270938,1532200
A,1/2/02,28.51,29.34,28.46,29.25,2159300,0,1,18.40374914,18.93952998,18.37147319,18.88143326,2159300
A,1/3/02,31.2,31.2,29.42,31.1,3260600,0,1,20.14280325,20.14280325,18.9936305,20.07824298,3260600
A,1/4/02,32.94,32.94,31.65,32.78,5118200,0,1,21.26570604,21.26570604,20.43289606,21.16241178,5118200
A,1/7/02,32.89,32.89,32.2,32.65,3809200,0,1,21.23286841,21.23286841,20.78742362,21.07793109,3809200
A,1/8/02,32.65,32.89,32.25,32.75,2495400,0,1,21.07673805,21.23166659,20.8185238,21.14129161,2495400
A,1/9/02,32.72,33.3,31.69,31.97,2116800,0,1,21.11848024,21.49282983,20.453687,20.63440749,2116800
A,1/10/02,31.97,31.97,31.3,31.72,1238100,0,1,20.63383932,20.63383932,20.20141291,20.47248618,1238100
A,1/11/02,31.72,31.9,30.71,31.04,1416200,0,1,20.47493568,20.59112384,19.82299101,20.03600264,1416200
A,1/14/02,30.5,30.62,30.07,30.42,2229800,0,1,19.68635572,19.76381024,19.40881038,19.63471938,2229800
A,1/15/02,30.42,31.15,30.18,30.45,1860000,0,1,19.63647419,20.10769793,19.48155132,19.65583955,1860000
A,1/16/02,29.8,29.8,28.65,28.86,2558900,0,1,19.23472411,19.23472411,18.49244449,18.62799121,2558900
A,1/17/02,28.9,29.49,28.62,29.37,1426000,0,1,18.65548027,19.03633609,18.47473513,18.95887389,1426000
A,1/18/02,28.82,28.97,28.24,28.48,1949400,0,1,18.60103234,18.69784548,18.22668817,18.38158921,1949400
A,1/22/02,28.4,28.5,27.05,27.16,1553900,0,1,18.33006926,18.39461176,17.45874554,17.52974229,1553900
A,1/23/02,26.92,28.74,26.92,28,2202300,0,1,17.37477052,18.54943925,17.37477052,18.07182669,2202300
A,1/24/02,29.25,29.25,28.3,28.79,1039900,0,1,18.88270972,18.88270972,18.26942513,18.58575086,1039900
A,1/25/02,28.8,29.3,28.35,29.06,1695300,0,1,18.59389078,18.91670138,18.30336123,18.76175229,1695300
A,1/28/02,29.8,29.8,28.86,29.63,2064200,0,1,19.23757985,19.23757985,18.63075686,19.12783526,2064200
A,1/29/02,29.4,30.1,29,29.25,1572300,0,1,18.97826113,19.43012449,18.72005349,18.88143326,1572300
A,1/30/02,28.77,29.5,28.15,29.44,1887300,0,1,18.56868399,19.03983933,18.16852465,19.00111424,1887300
A,1/31/02,29.3,30.38,29.16,30.35,1971900,0,1,18.91465027,19.61184557,18.8242731,19.59247904,1971900
A,2/1/02,30.22,30.22,29.17,29.61,1098700,0,1,19.50752045,19.50752045,18.82972772,19.11375515,1098700
A,2/4/02,29.1,29.7,28.32,28.58,1110200,0,1,18.78771527,19.17509085,18.28412703,18.45198978,1110200
A,2/5/02,28.34,28.9,26.99,27.16,2815600,0,1,18.29134376,18.65278175,17.42002005,17.52974229,2815600
A,2/6/02,27.4,27.55,26.43,26.98,2653500,0,1,17.68823491,17.78506831,17.06204557,17.41710138,2653500
A,2/7/02,27.22,27.24,26.27,26.39,1868700,0,1,17.57277227,17.58568394,16.95946832,17.03693829,1868700
A,2/8/02,26.4,26.66,24.83,25.98,3096600,0,1,17.04051523,17.20833848,16.02712095,16.76941612,3096600
A,2/11/02,25.5,26.9,25.5,26.74,2051600,0,1,16.46172824,17.3655094,16.46172824,17.26222012,2051600
A,2/12/02,26.49,26.93,25.95,26.16,2353500,0,1,17.10214763,17.38621501,16.75351948,16.88909709,2353500
A,2/13/02,26.41,27.05,26.41,26.86,2105600,0,1,17.0491601,17.46231658,17.0491601,17.33966075,2105600
A,2/14/02,26.9,27.3,26.46,27.3,2220100,0,1,17.36307603,17.62126303,17.07907033,17.62126303,2220100
A,2/15/02,27.67,27.67,27.2,27.5,2012300,0,1,17.86478245,17.86478245,17.56133295,17.75502412,2012300
A,2/19/02,26.8,26.88,26,26.05,1679300,0,1,17.30292003,17.35457054,16.78641495,16.81869652,1679300
A,2/20/02,29.8,29.8,28,28.86,5025000,0,1,19.23472411,19.23472411,18.07289514,18.62799121,5025000
A,2/21/02,29.05,29.6,28.1,28.16,2415900,0,1,18.75192721,19.10695509,18.13869723,18.17742755,2415900
A,2/22/02,28.2,28.65,27.81,28.26,1469600,0,1,18.20206028,18.49251868,17.95032965,18.24078806,1469600
A,2/25/02,28.5,29.6,28.45,29,1340300,0,1,18.39676174,19.1068122,18.36448672,18.71951195,1340300
A,2/26/02,29,29.89,28.89,29.71,1971500,0,1,18.71882714,19.29330149,18.64782469,19.17711566,1971500
A,2/27/02,29.98,31.94,29.85,30.64,4580800,0,1,19.34954652,20.61456023,19.26564254,19.77552052,4580800
A,2/28/02,32,32.09,31.05,31.15,2751400,0,1,20.65505305,20.71314539,20.04185617,20.10640321,2751400
A,3/1/02,31.45,33.3,31.4,32.99,4482700,0,1,20.30205021,21.49628846,20.26977351,21.29617286,4482700
A,3/4/02,33.05,35.15,32.8,34.96,4162400,0,1,21.3373137,22.69308855,21.17591193,22.57042321,4162400
A,3/5/02,34.75,35.9,34.3,34.9,3441800,0,1,22.43135686,23.17368954,22.14087886,22.52818287,3441800
A,3/6/02,34.8,35.25,34.2,34.42,2929200,0,1,22.46371378,22.75419283,22.07640837,22.21842035,2929200
A,3/7/02,35,35.2,34.51,34.8,1820500,0,1,22.59393053,22.7230387,22.2776155,22.46482235,1820500
A,3/8/02,35.05,36.36,35.02,36.09,3645800,0,1,22.62424483,23.46983001,22.60488028,23.29554909,3645800
A,3/11/02,36.09,36.99,36.08,36.21,3198000,0,1,23.2955316,23.87646755,23.28907675,23.37298972,3198000
A,3/12/02,36.16,36.16,35.15,36.01,2968300,0,1,23.34310125,23.34310125,22.69109538,23.24626869,2968300
A,3/13/02,35.8,35.85,35.36,35.69,4996800,0,1,23.10606326,23.1383343,22.82207813,23.03506698,4996800
A,3/14/02,35.95,35.95,35.4,35.66,2542100,0,1,23.20820185,23.20820185,22.85313895,23.02098687,2542100
A,3/15/02,35.91,37.5,35.75,37.31,3266600,0,1,23.18031934,24.20668269,23.07703749,24.08403549,3266600
A,3/18/02,37.31,38,36.75,37.06,3886100,0,1,24.0834884,24.52888124,23.72201015,23.92211418,3886100
A,3/19/02,37.06,37.39,36.22,36.6,2195900,0,1,23.923376,24.13640121,23.38113003,23.62643178,2195900
A,3/20/02,36,36.3,34.3,34.36,3912000,0,1,23.24202335,23.43570688,22.14448336,22.18322006,3912000
A,3/21/02,35.42,35.42,34.29,35.32,1655600,0,1,22.86730553,22.86730553,22.13777263,22.80274509,1655600
A,3/22/02,35.1,35.38,34.1,34.37,1658600,0,1,22.65437953,22.83509822,22.00895561,22.18322006,1658600
A,3/25/02,34.44,34.84,33.3,33.39,1764900,0,1,22.23453721,22.49277806,21.49855079,21.55665498,1764900
A,3/26/02,33.6,34.4,33.27,33.52,2671100,0,1,21.68572829,22.20205516,21.47274346,21.63409561,2671100
A,3/27/02,34.08,34.08,33.04,33.25,3846900,0,1,22.00095563,22.00095563,21.32956497,21.46513424,3846900
A,3/28/02,33.95,35.36,33.7,34.96,2681500,0,1,21.91836007,22.82866604,21.7569583,22.57042321,2681500
A,4/1/02,36.8,36.8,34.7,36.53,2581800,0,1,23.75141448,23.75141448,22.39603484,23.57715138,2581800
A,4/2/02,36.4,36.47,35.36,35.7,4902800,0,1,23.49391306,23.53909366,22.8226584,23.04210704,4902800
A,4/3/02,36.5,36.95,34.61,35.05,3012400,0,1,23.56280011,23.85330038,22.34269895,22.62674367,3012400
A,4/4/02,35.22,35.43,33.99,34.14,2139000,0,1,22.73245588,22.86799863,21.93856261,22.03537886,2139000
A,4/5/02,34.25,34.74,33.7,33.89,1048300,0,1,22.1058106,22.42206891,21.75082678,21.87345755,1048300
A,4/8/02,33.25,34.63,32.9,34.2,2008900,0,1,21.46435201,22.35520331,21.23841146,22.07761921,2008900
A,4/9/02,34.08,34.43,32.57,32.8,2099500,0,1,21.99557679,22.22147033,21.02100751,21.16945184,2099500
A,4/10/02,33,33.41,32.81,33.18,3719600,0,1,21.2996738,21.56430611,21.17703931,21.41585384,3719600
A,4/11/02,32.7,32.9,32,32.15,3395900,0,1,21.10913508,21.23824294,20.65725757,20.75408846,3395900
A,4/12/02,32.22,32.65,31.89,32.35,2278500,0,1,20.79689898,21.07444915,20.58389535,20.88080949,2278500
A,4/15/02,32.35,32.8,31.95,32.44,1722400,0,1,20.87904297,21.16947788,20.6208786,20.93712995,1722400
A,4/16/02,32.95,34,32.81,33.9,6692700,0,1,21.26732732,21.94504185,21.17696538,21.88049761,6692700
A,4/17/02,34.25,35.02,33.95,34.97,3086900,0,1,22.10571904,22.60269433,21.91209231,22.57042321,3086900
A,4/18/02,34.65,34.75,33.52,34.6,2738500,0,1,22.37038182,22.4349428,21.64084267,22.33810132,2738500
A,4/19/02,35,35.27,34.82,35,2657800,0,1,22.59154338,22.765821,22.4753583,22.59154338,2657800
A,4/22/02,34.56,34.65,33.19,33.75,2077500,0,1,22.31191231,22.37001625,21.42744125,21.78897686,2077500
A,4/23/02,33.75,34.3,32.29,32.31,5850000,0,1,21.78936907,22.14445508,20.8467771,20.85968932,5850000
A,4/24/02,32.55,32.79,31.11,31.13,2890900,0,1,21.00883767,21.16374154,20.07941444,20.09232309,2890900
A,4/25/02,30.9,31.22,29.95,30.95,2459900,0,1,19.94740482,20.15397989,19.3341351,19.97968218,2459900
A,4/26/02,31,31.2,29.8,29.96,1756000,0,1,20.01035201,20.13945106,19.23575774,19.33903698,1756000
A,4/29/02,29.75,30.48,29.39,29.65,2876500,0,1,19.20647496,19.67775989,18.97406047,19.14191538,2876500
A,4/30/02,29.85,30.55,29.49,30.05,1942700,0,1,19.2662702,19.71807553,19.03391317,19.39535744,1942700
A,5/1/02,30,30.85,29,30.44,2466200,0,1,19.36478268,19.91345152,18.71928992,19.64879949,2466200
A,5/2/02,30.2,30.21,29,29.1,2833100,0,1,19.49287795,19.49933255,18.71832651,18.78287246,2833100
A,5/3/02,29,29.08,28.35,28.51,2505300,0,1,18.71899586,18.77063447,18.29943216,18.40270938,2505300
A,5/6/02,28.28,29.18,27.84,27.85,1779000,0,1,18.25791929,18.83897047,17.97384982,17.98030595,1779000
A,5/7/02,28.4,28.5,27.76,27.81,2540200,0,1,18.3330075,18.39756034,17.9198693,17.95214572,2540200
A,5/8/02,28.8,30.6,28.75,30.04,2382700,0,1,18.58800068,19.74975072,18.55572985,19.38831738,2382700
A,5/9/02,29.75,30.08,28.66,28.74,3575500,0,1,19.20246624,19.41546838,18.49891369,18.55055058,3575500
A,5/10/02,28.75,28.94,27.42,27.95,2687700,0,1,18.56012203,18.68278023,17.70151465,18.04366646,2687700
A,5/13/02,27.95,28.96,27.7,28.46,1627100,0,1,18.04527929,18.69736273,17.8838725,18.37454915,1627100
A,5/14/02,30.3,31.25,29.8,31.05,3078700,0,1,19.55891123,20.17214442,19.23615692,20.04304269,3078700
A,5/15/02,30,30.65,29.72,29.75,2436000,0,1,19.36666477,19.78627584,19.18590923,19.20527589,2436000
A,5/16/02,29.75,29.8,29.25,29.6,2409500,0,1,19.20353966,19.23581452,18.8807911,19.10671509,2409500
A,5/17/02,29.7,30.04,28.5,30.01,3686500,0,1,19.17410352,19.39360505,18.39939227,19.37423726,3686500
A,5/20/02,29.6,29.74,29.21,29.4,1851900,0,1,19.10910967,19.19949059,18.85733424,18.97999406,1851900
A,5/21/02,29.51,29.99,28.27,28.54,1788200,0,1,19.05000736,19.35986854,18.24953263,18.42382955,1788200
A,5/22/02,28.54,28.95,27.71,28.11,2672600,0,1,18.41974977,18.68436426,17.88406679,18.14222726,2672600
A,5/23/02,28.11,28.3,27.37,27.83,2126400,0,1,18.14698556,18.26964395,17.66926342,17.96622583,2126400
A,5/24/02,27.83,27.95,27.15,27.3,1888500,0,1,17.96336082,18.04081692,17.52444291,17.62126303,1888500
A,5/28/02,27.35,27.89,26.91,27.14,1328400,0,1,17.65119236,17.99969853,17.36722436,17.51566218,1328400
A,5/29/02,26.93,27.1,26.7,26.7,1226200,0,1,17.38251809,17.49224805,17.23405989,17.23405989,1226200
A,5/30/02,26.6,26.7,25.45,26.13,2960100,0,1,17.17138102,17.23593508,16.42900929,16.86797692,2960100
A,5/31/02,26.13,26.82,26,26.37,2138300,0,1,16.86792887,17.31335064,16.78400882,17.02285818,2138300
A,6/3/02,26.49,26.55,25.26,25.53,1333200,0,1,17.10049735,17.13923007,16.30647652,16.48077378,1333200
A,6/4/02,25.53,25.74,24.96,25.49,2009000,0,1,16.47843169,16.61397696,16.11052311,16.45261355,2009000
A,6/5/02,25.35,25.54,24.5,25.1,2077100,0,1,16.36051782,16.48314103,15.8119403,16.19917149,2077100
A,6/6/02,24.55,25.88,24.25,24.63,1582000,0,1,15.84481623,16.70321157,15.65119322,15.89644903,1582000
A,6/7/02,23.76,24.14,23.52,23.7,2397800,0,1,15.3367734,15.5820585,15.1818565,15.29804418,2397800
A,6/10/02,23.7,25.23,23.32,24.73,2615300,0,1,15.30183322,16.28967309,15.05648738,15.96684961,2615300
A,6/11/02,24.76,26,24.76,25.26,4992100,0,1,15.98203339,16.78242601,15.98203339,16.30477235,4992100
A,6/12/02,25.26,25.7,24.2,24.67,2433300,0,1,16.30545723,16.58947945,15.6212219,15.92460926,2433300
A,6/13/02,24.8,24.88,23.91,24,2835700,0,1,16.0116713,16.06332186,15.43705891,15.49516578,2835700
A,6/14/02,23.25,23.92,23,23.5,2160000,0,1,15.00992609,15.4424702,14.84852904,15.17132315,2160000
A,6/17/02,23.95,25.57,23.85,25.21,3117300,0,1,15.46310433,16.50904292,15.39854022,16.27661212,3117300
A,6/18/02,25.3,25.97,24.78,25.27,2408600,0,1,16.33117744,16.76366316,15.99551687,16.31181241,2408600
A,6/19/02,24.72,24.98,23.85,24.3,2832800,0,1,15.95635036,16.12417605,15.39477978,15.68524732,2832800
A,6/20/02,24.2,24.75,23.79,24,2750500,0,1,15.62429216,15.97938971,15.35958308,15.49516578,2750500
A,6/21/02,24,24.19,23.53,23.96,2999100,0,1,15.49282693,15.61547847,15.18942573,15.46700555,2999100
A,6/24/02,24,24.74,23.53,24.16,3115500,0,1,15.49045686,15.96807928,15.18710208,15.59372658,3115500
A,6/25/02,24.7,24.89,23.52,23.55,1961800,0,1,15.94170868,16.06433721,15.18012098,15.19948338,1961800
A,6/26/02,23.01,23.4,22.4,23.2,2350500,0,1,14.851568,15.10328949,14.45784977,14.97420155,2350500
A,6/27/02,23.24,24.5,23.2,24.23,1415900,0,1,15.00385812,15.8173203,14.97803392,15.64300698,1415900
A,6/28/02,23.98,24.45,23.55,23.65,2284900,0,1,15.47581381,15.77913459,15.19830755,15.26284389,2284900
A,7/1/02,23.45,23.91,22.82,23.13,1875000,0,1,15.1385426,15.43550335,14.73183548,14.93196121,1875000
A,7/2/02,22.85,23.14,21.51,21.95,2903500,0,1,14.75270435,14.9399378,13.8875567,14.17163503,2903500
A,7/3/02,21.75,23.09,21.52,23,3378900,0,1,14.04055223,14.90557936,13.89207743,14.84748052,3378900
A,7/5/02,23,24.25,22.95,23.95,1751200,0,1,14.84673095,15.6536185,14.81445545,15.45996549,1751200
A,7/8/02,24,24.06,22.56,23,2720000,0,1,15.49302315,15.53175571,14.56344176,14.84748052,2720000
A,7/9/02,22.9,23.75,22.5,22.65,1915500,0,1,14.78359161,15.33232755,14.52536294,14.62219869,1915500
A,7/10/02,23.05,23.3,22.07,22.09,1735800,0,1,14.87566624,15.03700753,14.24320842,14.25611572,1735800
A,7/11/02,22,23.99,21.6,23.55,2706500,0,1,14.19909275,15.48346523,13.94092743,15.19948338,2706500
A,7/12/02,23.75,24.3,23.12,23.87,3160500,0,1,15.33321202,15.68829693,14.9264784,15.41068509,3160500
A,7/15/02,23.52,23.85,22.34,23.57,2051700,0,1,15.18129034,15.39429314,14.41964397,15.21356349,2051700
A,7/16/02,22.86,24.47,22.7,23.29,2730700,0,1,14.75301559,15.79205124,14.64975739,15.03052201,2730700
A,7/17/02,23.54,24.1,22.03,22.72,2571100,0,1,15.19370136,15.5551488,14.21908415,14.66443903,2571100
A,7/18/02,22.7,23.15,21.64,21.73,2205400,0,1,14.64979844,14.94021294,13.96571093,14.02379383,2205400
A,7/19/02,21.48,21.71,20.38,20.75,3318600,0,1,13.86855294,14.01705234,13.1583384,13.39722875,3318600
A,7/22/02,20.45,20.9,19.7,19.99,3243600,0,1,13.20137499,13.4918698,12.71721698,12.90442475,3243600
A,7/23/02,20.05,20.42,19.43,19.74,2947300,0,1,12.94261367,13.18145492,12.5423932,12.74250343,2947300
